id,term_freqs
146361,"{'moulding': 1.9459101490553132, 'stucco': 1.791759469228055}"
146364,"{'male': 0.6931471805599453, 'plug': 0.6931471805599453}"
146367,"{'hand': 1.6094379124341003, 'sanitizer': 1.0986122886681098}"
146370,{'outdoor': 0.6931471805599453}
146372,{'security': 0.6931471805599453}
146376,"{'mount': 0.6931471805599453, 'light': 0.6931471805599453}"
146377,{'bathroom': 1.0986122886681098}
146378,{}
146379,{'faucet': 1.0986122886681098}
146380,"{'speaker': 1.0986122886681098, 'volume': 1.0986122886681098}"
146381,{'software': 0.6931471805599453}
146382,{'tile': 1.0986122886681098}
146385,"{'towel': 0.6931471805599453, 'bronze': 0.6931471805599453}"
146392,{}
146394,{}
146396,"{'ortho': 0.6931471805599453, 'weed': 1.3862943611198906}"
146400,"{'seam': 0.6931471805599453, 'tape': 1.0986122886681098}"
146405,"{'set': 1.3862943611198906, 'tool': 0.6931471805599453}"
146410,"{'ceiling': 2.1972245773362196, 'tile': 2.302585092994046}"
146412,{'box': 1.0986122886681098}
146415,"{'solar': 0.6931471805599453, 'light': 1.3862943611198906, 'flag': 0.6931471805599453}"
146416,"{'curtain': 0.6931471805599453, 'back': 0.6931471805599453}"
146418,{}
146423,"{'joist': 1.791759469228055, 'hanger': 1.3862943611198906, 'screw': 1.0986122886681098}"
146426,{'shower': 1.3862943611198906}
146427,"{'stubby': 1.0986122886681098, 'screwdriver': 0.6931471805599453}"
146428,{'duct': 1.3862943611198906}
146429,"{'stack': 0.6931471805599453, 'duct': 1.3862943611198906}"
146431,{}
146434,"{'step': 0.6931471805599453, 'grass': 1.9459101490553132}"
146436,{'spray': 0.6931471805599453}
146438,{}
146447,{}
146449,"{'gas': 0.6931471805599453, 'heater': 1.0986122886681098}"
146451,"{'painter': 0.6931471805599453, 'touch': 1.0986122886681098}"
146457,"{'floor': 1.0986122886681098, 'register': 1.0986122886681098}"
146460,"{'floor': 1.0986122886681098, 'register': 1.0986122886681098}"
146462,{'duct': 1.9459101490553132}
146469,"{'kitchen': 1.0986122886681098, 'faucet': 1.0986122886681098, 'soap': 0.6931471805599453}"
146472,{}
146478,{'seed': 0.6931471805599453}
146481,"{'chrome': 1.3862943611198906, 'pendant': 1.3862943611198906}"
146482,"{'glass': 1.0986122886681098, 'pendant': 1.3862943611198906, 'home': 1.0986122886681098}"
146485,"{'wire': 1.0986122886681098, 'stripper': 0.6931471805599453}"
146489,{}
146490,{}
146491,{'pas': 0.6931471805599453}
146492,"{'plug': 0.6931471805599453, 'electrical': 1.0986122886681098}"
146493,"{'killer': 0.6931471805599453, 'can': 0.6931471805599453}"
146494,"{'chair': 1.6094379124341003, 'cushion': 1.9459101490553132}"
146495,"{'chair': 1.6094379124341003, 'din': 0.6931471805599453}"
146502,"{'round': 1.3862943611198906, 'bun': 1.3862943611198906, 'foot': 1.3862943611198906}"
146505,"{'bevel': 1.0986122886681098, 'mirror': 1.9459101490553132}"
146506,"{'bevel': 1.0986122886681098, 'edge': 1.0986122886681098, 'mirror': 1.9459101490553132}"
146507,"{'valve': 1.6094379124341003, 'washer': 1.3862943611198906}"
146511,{}
146514,{'toilet': 1.0986122886681098}
146518,"{'box': 0.6931471805599453, 'clamp': 0.6931471805599453}"
146519,"{'cable': 0.6931471805599453, 'stop': 1.0986122886681098}"
146520,"{'lead': 0.6931471805599453, 'puck': 1.0986122886681098, 'battery': 1.6094379124341003}"
146521,"{'battery': 1.6094379124341003, 'shelf': 0.6931471805599453, 'operate': 1.0986122886681098}"
146522,"{'light': 2.3978952727983707, 'battery': 1.6094379124341003, 'operate': 1.0986122886681098}"
146525,{'roof': 0.6931471805599453}
146526,"{'ariens': 1.6094379124341003, 'part': 0.6931471805599453}"
146527,"{'ariens': 1.6094379124341003, 'max': 1.6094379124341003, 'zoom': 1.6094379124341003}"
146535,"{'work': 1.0986122886681098, 'desk': 1.3862943611198906}"
146536,{'window': 1.791759469228055}
146538,"{'hose': 2.4849066497880004, 'garden': 0.6931471805599453}"
146545,{'organization': 1.0986122886681098}
146549,"{'lead': 1.0986122886681098, 'bar': 1.0986122886681098, 'light': 1.3862943611198906}"
146560,{}
146561,{}
146563,{'amp': 1.0986122886681098}
146565,{'tiffany': 1.0986122886681098}
146573,{}
146576,{'hickory': 0.6931471805599453}
146582,"{'tuscany': 0.6931471805599453, 'classic': 0.6931471805599453}"
146584,"{'propane': 1.0986122886681098, 'furnace': 1.3862943611198906}"
146586,"{'caution': 0.6931471805599453, 'sign': 0.6931471805599453}"
146587,"{'safety': 0.6931471805599453, 'sign': 0.6931471805599453}"
146589,{'adhesive': 1.9459101490553132}
146593,{}
146595,"{'wood': 1.6094379124341003, 'planter': 0.6931471805599453}"
146597,"{'seam': 1.0986122886681098, 'tape': 1.0986122886681098}"
146598,{'bulb': 0.6931471805599453}
146604,{'belt': 1.6094379124341003}
146605,{}
146606,"{'extension': 1.0986122886681098, 'joint': 1.0986122886681098}"
146607,"{'tube': 1.0986122886681098, 'joint': 1.0986122886681098}"
146613,"{'campbell': 1.0986122886681098, 'hausfeld': 1.0986122886681098}"
146614,{'shed': 1.3862943611198906}
146615,{'shed': 1.3862943611198906}
146616,"{'hole': 0.6931471805599453, 'saw': 1.0986122886681098}"
146618,{}
146619,{'extension': 0.6931471805599453}
146624,"{'ratchet': 1.6094379124341003, 'air': 1.0986122886681098}"
146627,{'bunting': 1.0986122886681098}
146632,"{'rustic': 1.0986122886681098, 'door': 1.3862943611198906}"
146639,"{'vent': 2.0794415416798357, 'solar': 2.0794415416798357}"
146640,{'range': 1.0986122886681098}
146642,{'grout': 1.3862943611198906}
146644,{'grout': 1.3862943611198906}
146646,{'tile': 1.0986122886681098}
146648,{'realtree': 0.6931471805599453}
146655,"{'ge': 1.0986122886681098, 'slide': 0.6931471805599453, 'range': 1.0986122886681098}"
146661,"{'mini': 0.6931471805599453, 'split': 0.6931471805599453, 'mount': 1.0986122886681098}"
146664,{}
146668,{'durham': 0.6931471805599453}
146672,"{'pegasus': 0.6931471805599453, 'sink': 1.6094379124341003}"
146673,{'dishwasher': 1.3862943611198906}
146674,{'dishwasher': 1.3862943611198906}
146680,"{'stainless': 1.3862943611198906, 'sink': 1.791759469228055}"
146681,{'bollard': 1.791759469228055}
146686,"{'csst': 1.9459101490553132, 'brass': 0.6931471805599453}"
146689,{'homeflex': 1.3862943611198906}
146691,"{'tool': 1.6094379124341003, 'set': 1.3862943611198906, 'hand': 0.6931471805599453}"
146695,"{'mat': 0.6931471805599453, 'vinyl': 0.6931471805599453}"
146696,"{'tree': 0.6931471805599453, 'star': 1.3862943611198906}"
146698,{'shop': 1.0986122886681098}
146702,{}
146705,"{'rust': 1.3862943611198906, 'remover': 1.0986122886681098}"
146706,"{'zep': 1.0986122886681098, 'calcium': 1.3862943611198906, 'lime': 1.3862943611198906}"
146713,"{'dryer': 0.6931471805599453, 'machine': 1.3862943611198906}"
146717,{'dryer': 0.6931471805599453}
146718,{'screw': 1.6094379124341003}
146727,"{'solar': 1.791759469228055, 'lighthouse': 1.3862943611198906}"
146729,{'outlet': 1.3862943611198906}
146731,"{'san': 0.6931471805599453, 'rafael': 0.6931471805599453}"
146733,"{'track': 1.0986122886681098, 'chrome': 0.6931471805599453}"
146735,{}
146737,{'dry': 1.0986122886681098}
146742,"{'b': 2.4849066497880004, 'go': 2.3978952727983707}"
146743,"{'plastic': 2.302585092994046, 'spike': 2.6390573296152584}"
146745,{}
146747,{'nut': 1.6094379124341003}
146751,"{'towel': 1.0986122886681098, 'bath': 1.0986122886681098}"
146757,"{'vero': 1.0986122886681098, 'shower': 1.3862943611198906, 'delta': 0.6931471805599453}"
146758,{'series': 0.6931471805599453}
146763,"{'oscillate': 1.0986122886681098, 'wall': 1.6094379124341003, 'fan': 1.6094379124341003}"
146764,{}
146766,{'barb': 1.3862943611198906}
146767,"{'tape': 1.791759469228055, 'measure': 1.791759469228055}"
146768,"{'tape': 1.791759469228055, 'measure': 1.791759469228055}"
146771,"{'high': 1.3862943611198906, 'pressure': 1.3862943611198906, 'sodium': 1.3862943611198906, 'bulb': 0.6931471805599453}"
146772,"{'light': 1.9459101490553132, 'bulb': 0.6931471805599453}"
146773,"{'sodium': 1.3862943611198906, 'light': 1.9459101490553132, 'bulb': 0.6931471805599453}"
146774,"{'sodium': 1.3862943611198906, 'bulb': 0.6931471805599453}"
146775,{'car': 0.6931471805599453}
146779,"{'tub': 1.0986122886681098, 'shower': 1.0986122886681098, 'diverter': 0.6931471805599453}"
146780,"{'end': 1.3862943611198906, 'cap': 1.0986122886681098}"
146787,"{'wainscot': 1.3862943611198906, 'chair': 0.6931471805599453, 'rail': 0.6931471805599453}"
146788,"{'shower': 2.772588722239781, 'door': 2.3978952727983707, 'nickel': 0.6931471805599453}"
146794,"{'hunter': 0.6931471805599453, 'ceiling': 1.0986122886681098, 'fan': 1.791759469228055, 'white': 1.3862943611198906}"
146796,"{'duct': 1.791759469228055, 'tape': 1.791759469228055}"
146802,"{'hdmi': 1.791759469228055, 'cable': 1.0986122886681098}"
146804,"{'outdoor': 1.3862943611198906, 'swivel': 1.3862943611198906, 'chair': 1.3862943611198906}"
146806,{'hook': 1.0986122886681098}
146807,{}
146808,{'element': 1.0986122886681098}
146815,"{'kitchen': 1.3862943611198906, 'plastic': 0.6931471805599453}"
146822,{}
146823,"{'gas': 1.0986122886681098, 'grill': 1.0986122886681098}"
146826,"{'weber': 1.0986122886681098, 'gas': 1.0986122886681098, 'grill': 1.0986122886681098, 'genesis': 0.6931471805599453}"
146833,{}
146835,"{'beige': 1.0986122886681098, 'tile': 1.6094379124341003}"
146836,"{'tile': 1.6094379124341003, 'roof': 1.6094379124341003}"
146846,{'toilet': 0.6931471805599453}
146847,"{'storm': 0.6931471805599453, 'door': 1.3862943611198906, 'hinge': 0.6931471805599453}"
146849,{}
146850,"{'light': 1.3862943611198906, 'globe': 1.0986122886681098}"
146855,{}
146860,"{'behr': 0.6931471805599453, 'stain': 1.3862943611198906, 'exterior': 1.3862943611198906}"
146864,"{'wood': 1.6094379124341003, 'stain': 1.3862943611198906}"
146867,"{'impact': 1.791759469228055, 'dewalt': 0.6931471805599453}"
146870,"{'shark': 1.0986122886681098, 'vacuum': 1.3862943611198906}"
146876,{'fridge': 1.0986122886681098}
146879,"{'radon': 0.6931471805599453, 'kit': 0.6931471805599453}"
146880,{'bar': 0.6931471805599453}
146881,"{'corner': 0.6931471805599453, 'bar': 0.6931471805599453}"
146894,"{'chair': 1.0986122886681098, 'rail': 1.0986122886681098}"
146896,{'karcher': 1.0986122886681098}
146897,{}
146899,"{'rock': 0.6931471805599453, 'key': 1.0986122886681098}"
146900,"{'makita': 1.6094379124341003, 'combo': 0.6931471805599453, 'drill': 1.0986122886681098}"
146905,"{'paint': 1.9459101490553132, 'countertop': 1.0986122886681098}"
146906,"{'bath': 0.6931471805599453, 'vanity': 0.6931471805599453}"
146909,"{'gazebo': 1.6094379124341003, 'replacement': 1.3862943611198906, 'canopy': 2.4849066497880004}"
146911,{}
146912,"{'tube': 0.6931471805599453, 'cutter': 1.0986122886681098, 'wheel': 1.3862943611198906}"
146913,"{'wheel': 1.3862943611198906, 'ridgid': 0.6931471805599453}"
146915,"{'t9': 0.6931471805599453, 'circline': 0.6931471805599453}"
146916,"{'metal': 1.3862943611198906, 'screw': 1.3862943611198906}"
146918,{'mdf': 1.3862943611198906}
146923,{}
146924,"{'lawn': 1.0986122886681098, 'mower': 1.3862943611198906, 'blade': 2.0794415416798357}"
146925,{'blade': 2.0794415416798357}
146926,"{'lawn': 1.0986122886681098, 'mower': 1.3862943611198906}"
146931,"{'hickory': 1.0986122886681098, 'board': 1.0986122886681098}"
146938,"{'cup': 1.3862943611198906, 'holder': 1.3862943611198906}"
146941,"{'core': 1.6094379124341003, 'bit': 1.6094379124341003, 'hammer': 1.0986122886681098, 'bosch': 0.6931471805599453}"
146943,{}
146945,"{'towel': 1.3862943611198906, 'rack': 0.6931471805599453}"
146946,"{'towel': 1.3862943611198906, 'rack': 0.6931471805599453}"
146948,"{'shelf': 1.0986122886681098, 'rack': 0.6931471805599453}"
146952,{'brinkmann': 0.6931471805599453}
146961,"{'kwikset': 0.6931471805599453, 'brass': 1.0986122886681098, 'door': 1.3862943611198906, 'lever': 0.6931471805599453}"
146968,"{'security': 0.6931471805599453, 'door': 1.3862943611198906}"
146971,"{'bar': 1.0986122886681098, 'cabinet': 1.0986122886681098}"
146974,"{'cable': 1.0986122886681098, 'mc': 0.6931471805599453}"
146975,"{'shower': 1.791759469228055, 'door': 1.791759469228055, 'glass': 1.6094379124341003, 'clear': 0.6931471805599453}"
146977,"{'shower': 1.791759469228055, 'door': 1.791759469228055, 'oil': 1.0986122886681098, 'rub': 1.0986122886681098, 'bronze': 1.0986122886681098}"
146981,"{'high': 0.6931471805599453, 'gloss': 1.3862943611198906}"
146983,"{'panel': 2.4849066497880004, 'backsplash': 0.6931471805599453}"
146984,"{'g40': 1.3862943611198906, 'light': 1.6094379124341003, 'bulb': 2.1972245773362196, 'base': 1.0986122886681098}"
146985,"{'gas': 1.3862943611198906, 'test': 1.3862943611198906, 'gauge': 1.3862943611198906}"
146991,{'wood': 1.0986122886681098}
146992,{'lamp': 0.6931471805599453}
146996,"{'pvc': 1.3862943611198906, 'trap': 0.6931471805599453}"
146999,"{'portable': 1.3862943611198906, 'heat': 1.0986122886681098}"
147001,{'rug': 0.6931471805599453}
147003,"{'awning': 2.4849066497880004, 'motorize': 0.6931471805599453}"
147006,"{'shower': 1.6094379124341003, 'door': 1.0986122886681098, 'nickel': 0.6931471805599453}"
147007,"{'floor': 0.6931471805599453, 'lamp': 0.6931471805599453, 'table': 1.0986122886681098}"
147021,{'electric': 0.6931471805599453}
147023,{'chrome': 0.6931471805599453}
147024,{'lead': 1.0986122886681098}
147025,{'light': 0.6931471805599453}
147027,{}
147032,"{'hampton': 0.6931471805599453, 'bay': 0.6931471805599453, 'cabinet': 1.6094379124341003}"
147033,"{'black': 1.0986122886681098, 'backsplash': 1.0986122886681098}"
147034,{'system': 0.6931471805599453}
147040,"{'chimney': 2.0794415416798357, 'liner': 1.791759469228055}"
147041,{'flower': 0.6931471805599453}
147043,{'waterproof': 0.6931471805599453}
147044,"{'garage': 1.3862943611198906, 'door': 1.6094379124341003}"
147050,"{'mount': 1.0986122886681098, 'light': 1.0986122886681098}"
147051,"{'mount': 1.0986122886681098, 'drum': 1.0986122886681098}"
147052,{'light': 1.0986122886681098}
147054,"{'basket': 1.791759469228055, 'laundry': 0.6931471805599453}"
147056,{'board': 0.6931471805599453}
147059,"{'sew': 1.6094379124341003, 'machine': 1.0986122886681098}"
147060,{}
147061,"{'router': 0.6931471805599453, 'bit': 0.6931471805599453}"
147062,"{'christmas': 1.0986122886681098, 'tree': 2.0794415416798357, 'fur': 0.6931471805599453}"
147064,"{'tree': 2.0794415416798357, 'skirt': 1.0986122886681098}"
147065,"{'backplate': 0.6931471805599453, 'cabinet': 0.6931471805599453}"
147070,{'electric': 0.6931471805599453}
147071,{'heater': 1.0986122886681098}
147074,"{'round': 0.6931471805599453, 'tile': 0.6931471805599453}"
147077,"{'soot': 1.6094379124341003, 'sponge': 1.0986122886681098}"
147078,"{'colorhouse': 1.0986122886681098, 'paint': 1.6094379124341003}"
147079,"{'vinyl': 1.3862943611198906, 'fence': 1.3862943611198906}"
147083,"{'door': 1.6094379124341003, 'handle': 0.6931471805599453}"
147084,{}
147092,"{'remote': 2.0794415416798357, 'control': 2.0794415416798357}"
147093,"{'wireless': 1.791759469228055, 'light': 1.791759469228055}"
147102,"{'dropin': 0.6931471805599453, 'electric': 1.0986122886681098, 'range': 1.6094379124341003}"
147109,"{'beige': 0.6931471805599453, 'tile': 1.6094379124341003}"
147111,{}
147112,"{'socket': 1.3862943611198906, 'set': 0.6931471805599453, 'screw': 1.0986122886681098}"
147113,"{'bubble': 1.3862943611198906, 'cushion': 1.0986122886681098}"
147117,"{'portable': 1.0986122886681098, 'generator': 1.3862943611198906, 'propane': 1.0986122886681098}"
147121,{}
147126,{'security': 1.3862943611198906}
147133,"{'track': 0.6931471805599453, 'light': 1.3862943611198906}"
147135,"{'miracle': 0.6931471805599453, 'spray': 1.0986122886681098}"
147138,"{'pull': 0.6931471805599453, 'ceramic': 0.6931471805599453, 'drawer': 0.6931471805599453}"
147143,{'pendant': 0.6931471805599453}
147146,"{'pressure': 1.791759469228055, 'washer': 0.6931471805599453}"
147147,{'washer': 0.6931471805599453}
147154,{'laurey': 0.6931471805599453}
147161,"{'window': 1.3862943611198906, 'well': 1.3862943611198906}"
147164,"{'fan': 2.302585092994046, 'light': 1.6094379124341003, 'switch': 1.6094379124341003}"
147172,"{'kohler': 1.6094379124341003, 'toilet': 0.6931471805599453}"
147180,"{'peel': 0.6931471805599453, 'stick': 0.6931471805599453}"
147184,{'surge': 1.0986122886681098}
147185,{'surge': 1.0986122886681098}
147186,{'valet': 1.0986122886681098}
147193,"{'lead': 1.0986122886681098, 'ceiling': 1.791759469228055, 'fan': 2.0794415416798357}"
147195,{'m12': 1.6094379124341003}
147197,"{'ceiling': 2.0794415416798357, 'fan': 2.1972245773362196, 'brass': 1.0986122886681098}"
147205,"{'box': 1.6094379124341003, 'cut': 0.6931471805599453}"
147208,"{'gray': 0.6931471805599453, 'deck': 1.3862943611198906}"
147210,{'composite': 0.6931471805599453}
147214,{'light': 0.6931471805599453}
147216,"{'colorpoint': 1.0986122886681098, 'technology': 1.3862943611198906}"
147227,"{'pet': 2.6390573296152584, 'kennel': 2.1972245773362196}"
147230,{'bearing': 1.0986122886681098}
147235,{'brush': 0.6931471805599453}
147237,{}
147240,{'popcorn': 1.3862943611198906}
147241,{'paint': 1.9459101490553132}
147243,{'corner': 0.6931471805599453}
147247,"{'shower': 1.6094379124341003, 'enclosure': 0.6931471805599453, 'glass': 1.0986122886681098}"
147248,{'round': 0.6931471805599453}
147249,"{'round': 0.6931471805599453, 'shower': 1.6094379124341003, 'corner': 0.6931471805599453}"
147253,"{'dewalt': 0.6931471805599453, 'circular': 1.0986122886681098}"
147256,"{'oak': 1.3862943611198906, 'light': 0.6931471805599453}"
147258,"{'awning': 1.0986122886681098, 'projection': 0.6931471805599453}"
147260,"{'screw': 1.0986122886681098, 'shutter': 0.6931471805599453}"
147261,{'shutter': 0.6931471805599453}
147262,"{'bird': 2.0794415416798357, 'bath': 1.0986122886681098}"
147263,"{'floor': 1.6094379124341003, 'engineer': 0.6931471805599453}"
147264,{'pallet': 1.6094379124341003}
147267,{'replacement': 0.6931471805599453}
147271,"{'finish': 1.3862943611198906, 'nail': 0.6931471805599453}"
147272,{'frankeusa': 1.0986122886681098}
147273,"{'box': 1.6094379124341003, 'junction': 0.6931471805599453}"
147274,"{'box': 1.6094379124341003, 'pvc': 0.6931471805599453}"
147276,{'pvc': 0.6931471805599453}
147280,{'nuvo': 2.0794415416798357}
147290,"{'drill': 1.6094379124341003, 'cord': 1.0986122886681098}"
147294,"{'ceiling': 1.3862943611198906, 'medallion': 1.6094379124341003, 'fan': 0.6931471805599453}"
147296,"{'toilet': 1.0986122886681098, 'seat': 1.3862943611198906}"
147300,"{'split': 0.6931471805599453, 'ring': 0.6931471805599453}"
147301,"{'stove': 0.6931471805599453, 'burning': 0.6931471805599453, 'glass': 0.6931471805599453}"
147308,"{'extension': 1.0986122886681098, 'cord': 1.9459101490553132}"
