,term,idfscore
13865,wilmington,9.117256046452557
13866,bolton,9.117256046452557
13867,flanges2piece,9.117256046452557
13868,august,8.424108865892611
13869,microlight,9.117256046452557
13870,arizona39s,8.424108865892611
13871,2rolls,9.117256046452557
13872,1a65,9.117256046452557
13873,tansy,9.117256046452557
13874,mister,9.117256046452557
13875,carrolton,8.424108865892611
13876,magclip,8.424108865892611
13877,150count,8.424108865892611
13878,fmg,8.424108865892611
13879,pronto,9.117256046452557
13880,bosmere,8.424108865892611
13881,cayenne,7.507818134018456
13882,3bases,9.117256046452557
13883,android,8.424108865892611
13884,onethermal,8.424108865892611
13885,oilless,9.117256046452557
13886,artisten,9.117256046452557
13887,lasercut,7.730961685332666
13888,startup,9.117256046452557
13889,sculpwood,8.018643757784446
13890,sumpeffluent,9.117256046452557
13891,upswept,9.117256046452557
13892,chesterfield,8.424108865892611
13893,chevy,7.325496577224501
13894,gmax,7.507818134018456
13895,clam,8.424108865892611
13896,choker,9.117256046452557
13897,atvs,9.117256046452557
13898,utvs,8.018643757784446
13899,csa,9.117256046452557
13900,15k,9.117256046452557
13901,36piece,7.730961685332666
13902,125piece,9.117256046452557
13903,aero,9.117256046452557
13904,provinicial,9.117256046452557
13905,ikonx,9.117256046452557
13906,ezt,8.424108865892611
13907,170piece,8.424108865892611
13908,18000btu,9.117256046452557
13909,july,9.117256046452557
13910,25x22x8,9.117256046452557
13911,770e2,9.117256046452557
13912,2pocket,8.424108865892611
13913,macho,9.117256046452557
13914,flitz,8.018643757784446
13915,strips30,9.117256046452557
13916,freenondrive,9.117256046452557
13917,floridaflorida,9.117256046452557
13918,olympian,9.117256046452557
13919,7101d,8.018643757784446
13920,demi,8.424108865892611
13921,profiling,9.117256046452557
13922,rusty,7.0378145047727205
13923,powerfit,7.730961685332666
13924,amertac,9.117256046452557
13925,directit,9.117256046452557
13926,570f4,9.117256046452557
13927,gearhead,9.117256046452557
13928,powerpax,9.117256046452557
13929,nonoverflow,9.117256046452557
13930,nice,9.117256046452557
13931,worldlawn,8.018643757784446
13932,105hp,9.117256046452557
13933,t2u,9.117256046452557
13934,ac600,9.117256046452557
13935,thomasville,7.0378145047727205
13936,gaffer,8.424108865892611
13937,197watt,9.117256046452557
13938,4500k,9.117256046452557
13939,12discontinued,8.424108865892611
13940,100load,9.117256046452557
13941,100k150k,9.117256046452557
13942,360vsp,9.117256046452557
13943,n2602,9.117256046452557
13944,mushroomhead,7.0378145047727205
13945,mississippi,7.0378145047727205
13946,woodcraft,9.117256046452557
13947,triarc,9.117256046452557
13948,brentwood,6.719360773654186
13949,compel,8.018643757784446
13950,multitap,9.117256046452557
13951,actinic,9.117256046452557
13952,bl,9.117256046452557
13953,noncontactvoltage,9.117256046452557
13954,javlin,9.117256046452557
13955,multivoltage,9.117256046452557
13956,thedeckmate,7.507818134018456
13957,2slant,9.117256046452557
13958,doghouse,8.424108865892611
13959,peanut,7.730961685332666
13960,snoopy,9.117256046452557
13961,smoothwall,9.117256046452557
13962,maharaja,8.424108865892611
13963,locknut,7.507818134018456
13964,pd120,9.117256046452557
13965,roto,8.424108865892611
13966,yellowgray,9.117256046452557
13967,2grounded,9.117256046452557
13968,hdgr34u,9.117256046452557
13969,coppa,9.117256046452557
13970,parisian,8.424108865892611
13971,samsgazebos,8.424108865892611
13972,uneven,8.424108865892611
13973,2tiered,8.424108865892611
13974,turboforce,9.117256046452557
13975,pa5,9.117256046452557
13976,ceilings6pack,9.117256046452557
13977,zing,8.018643757784446
13978,hdcfl144,8.018643757784446
13979,residence,9.117256046452557
13980,70pack,9.117256046452557
13981,gladiolus,8.424108865892611
13982,friendship,9.117256046452557
13983,7d,9.117256046452557
13984,tac,9.117256046452557
13985,3cuft,9.117256046452557
13986,ivorydiscontinued,9.117256046452557
13987,boxdiscontinued,8.424108865892611
13988,sidelitesdiscontinued,8.424108865892611
13989,gland,9.117256046452557
13990,strain,8.018643757784446
13991,cans0,9.117256046452557
13992,doublebrite,9.117256046452557
13993,frog,7.0378145047727205
13994,twisty,9.117256046452557
13995,eurofase,7.325496577224501
13996,maxguard,8.424108865892611
13997,movie,8.018643757784446
13998,matinee,9.117256046452557
13999,musclehead,9.117256046452557
14000,stiletto,8.424108865892611
14001,tidewater,9.117256046452557
14002,wreck,9.117256046452557
14003,annihilator,9.117256046452557
14004,dead,7.325496577224501
14005,telephonevideo,8.424108865892611
14006,ez8,9.117256046452557
14007,steelnylon,9.117256046452557
14008,40teeth,7.730961685332666
14009,ultracoated,9.117256046452557
14010,pushloc,9.117256046452557
14011,faultgfci,9.117256046452557
14012,chile,8.424108865892611
14013,obscured,9.117256046452557
14014,128tooth,9.117256046452557
14015,1zone,9.117256046452557
14016,ecc383,9.117256046452557
14017,cat5,9.117256046452557
14018,bid,9.117256046452557
14019,mediumduty,7.325496577224501
14020,director39s,9.117256046452557
14021,salient,9.117256046452557
14022,receptor,8.018643757784446
14023,3gpm,8.424108865892611
14024,3200psi,8.424108865892611
14025,2doors,8.018643757784446
14026,h2o,9.117256046452557
14027,labtech,9.117256046452557
14028,analysis,9.117256046452557
14029,pa3a,9.117256046452557
14030,volumetric,8.018643757784446
14031,carabiner,6.920031469116337
14032,carrage,9.117256046452557
14033,techstar,9.117256046452557
14034,kidkraft,7.730961685332666
14035,pairdiscontinued,9.117256046452557
14036,nxg,7.730961685332666
14037,audiophile,9.117256046452557
14038,selfsticking,9.117256046452557
14039,walldecorative,9.117256046452557
14040,hope,8.424108865892611
14041,ppwc15,9.117256046452557
14042,langlade,7.325496577224501
14043,6hole,7.730961685332666
14044,baking,9.117256046452557
14045,axial,6.478198716837298
14046,zipcover,6.920031469116337
14047,allergy,6.719360773654186
14048,90piece,8.424108865892611
14049,23hp,8.424108865892611
14050,dualhydro,9.117256046452557
14051,pandurata,9.117256046452557
14052,cena,9.117256046452557
14053,baltimore,7.730961685332666
14054,nfl167c,9.117256046452557
14055,step3,9.117256046452557
14056,sandable,8.018643757784446
14057,crab,7.325496577224501
14058,noul23010,9.117256046452557
14059,1ft,8.424108865892611
14060,topdeck,8.424108865892611
14061,argo,9.117256046452557
14062,insertadaptor,9.117256046452557
14063,greenbuilder,8.424108865892611
14064,posts2,9.117256046452557
14065,sections2,9.117256046452557
14066,caps2,9.117256046452557
14067,garrison,9.117256046452557
14068,hingediscontinued,8.424108865892611
14069,etagere,8.424108865892611
14070,nobu,9.117256046452557
14071,al39s,9.117256046452557
14072,tensionpole,8.018643757784446
14073,nylonvinyl,8.424108865892611
14074,camper39s,8.424108865892611
14075,disposer,9.117256046452557
14076,larsson,9.117256046452557
14077,limelight,7.730961685332666
14078,acccessories,9.117256046452557
14079,taupeivory,8.424108865892611
14080,transportation,9.117256046452557
14081,finishplywood,9.117256046452557
14082,twinsocket,9.117256046452557
14083,isound,9.117256046452557
14084,kindle,8.018643757784446
14085,selfadjusting,9.117256046452557
14086,centro,8.018643757784446
14087,gwat16n,9.117256046452557
14088,knives,8.018643757784446
14089,serrate,6.814670953458511
14090,mopdiscontinued,9.117256046452557
14091,clingman39s,8.424108865892611
14092,pro39s,9.117256046452557
14093,26w,8.424108865892611
14094,20002500watt,9.117256046452557
14095,janitorial,9.117256046452557
14096,wakefield,7.507818134018456
14097,multidirectional,8.424108865892611
14098,captive,8.424108865892611
14099,snowmaster,8.424108865892611
14100,qxe,8.424108865892611
14101,50clam,8.424108865892611
14102,staingrade,9.117256046452557
14103,journey,9.117256046452557
14104,rotoratchet,9.117256046452557
14105,2lever,9.117256046452557
14106,ringtype,9.117256046452557
14107,asal20,9.117256046452557
14108,trimabrake,9.117256046452557
14109,sauna,8.424108865892611
14110,infracolor,9.117256046452557
14111,person,9.117256046452557
14112,boar,8.018643757784446
14113,illuminate,7.507818134018456
14114,in16gauge,9.117256046452557
14115,keep,7.325496577224501
14116,notice,7.730961685332666
14117,zipaway,9.117256046452557
14118,gravityrise,9.117256046452557
14119,160d4,9.117256046452557
14120,flojet,9.117256046452557
14121,eccotemp,8.018643757784446
14122,hydroclean,9.117256046452557
14123,progression,7.730961685332666
14124,wedgewood,8.018643757784446
14125,ekoflo,9.117256046452557
14126,1434color,9.117256046452557
14127,quinton,8.018643757784446
14128,parlor,8.018643757784446
14129,maintenancefree,9.117256046452557
14130,minnie,8.424108865892611
14131,bowtiquedisney,9.117256046452557
14132,tandemcircuit,8.018643757784446
14133,215amp,8.424108865892611
14134,gardenhome,8.424108865892611
14135,30mw,9.117256046452557
14136,aquagard,9.117256046452557
14137,tl,8.424108865892611
14138,23x17x6125,9.117256046452557
14139,rita,9.117256046452557
14140,mend,9.117256046452557
14141,mila,8.018643757784446
14142,curtainworks,8.424108865892611
14143,saville,8.424108865892611
14144,hd800,9.117256046452557
14145,multiscanner,8.018643757784446
14146,onestep,8.018643757784446
14147,heattolerant,8.424108865892611
14148,nonmarking,9.117256046452557
14149,quotlquot,9.117256046452557
14150,24k,9.117256046452557
14151,packdiscontinued,8.018643757784446
14152,proforce,9.117256046452557
14153,dualarm,9.117256046452557
14154,sundry,7.325496577224501
14155,unlabeled,9.117256046452557
14156,illuminator,8.424108865892611
14157,movement,5.749960216466082
14158,dilexksa,7.325496577224501
14159,temperedaluminum,9.117256046452557
14160,tapediscontinued,8.424108865892611
14161,accenttrim,9.117256046452557
14162,nook,9.117256046452557
14163,5interior,9.117256046452557
14164,15x835x245,8.424108865892611
14165,pg1,9.117256046452557
14166,pr1,9.117256046452557
14167,pg2,9.117256046452557
14168,pr2,9.117256046452557
14169,uturn,8.018643757784446
14170,stainer,7.730961685332666
14171,9count,8.424108865892611
14172,sula,9.117256046452557
14173,15oz,9.117256046452557
14174,youngstown,9.117256046452557
14175,matong,9.117256046452557
14176,9cell,9.117256046452557
14177,amherst,8.424108865892611
14178,anchorfix1,9.117256046452557
14179,artea,7.730961685332666
14180,swingopen,8.424108865892611
14181,fastening,9.117256046452557
14182,thrulok,9.117256046452557
14183,subbase,9.117256046452557
14184,solitaire,9.117256046452557
14185,hardwarediscontinued,9.117256046452557
14186,1000lumen,9.117256046452557
14187,walkflood,9.117256046452557
14188,brannon,7.0378145047727205
14189,segovia,9.117256046452557
14190,valerian,9.117256046452557
14191,faucetsdiscontinued,9.117256046452557
14192,multifunctional,7.730961685332666
14193,twilight,7.325496577224501
14194,dishmate,9.117256046452557
14195,79cc,9.117256046452557
14196,600mw,9.117256046452557
14197,orleans,6.632349396664556
14198,beiber,9.117256046452557
14199,iquot,8.018643757784446
14200,quotchouette,9.117256046452557
14201,starpro,8.424108865892611
14202,gingerbread,8.018643757784446
14203,napoleon,8.424108865892611
14204,vancouver,8.424108865892611
14205,canuck,9.117256046452557
14206,2114x17x612,9.117256046452557
14207,slant,7.0378145047727205
14208,blowermulchervac,8.424108865892611
14209,soleil,8.424108865892611
14210,20w,7.730961685332666
14211,ul1004,8.424108865892611
14212,peltro1505s,9.117256046452557
14213,ambience,9.117256046452557
14214,elemental,8.424108865892611
14215,tilekit,8.018643757784446
14216,standing,8.424108865892611
14217,86amp,9.117256046452557
14218,keller,7.730961685332666
14219,plistix,9.117256046452557
14220,anne,8.424108865892611
14221,mica,7.507818134018456
14222,binsmall,7.730961685332666
14223,shellac,8.424108865892611
14224,60t,8.424108865892611
14225,practic,9.117256046452557
14226,6stitch,9.117256046452557
14227,depthsensitive,9.117256046452557
14228,hollandale,9.117256046452557
14229,elouise,9.117256046452557
14230,gainsboro,8.424108865892611
14231,surrey,9.117256046452557
14232,2zipper,8.018643757784446
14233,m824,8.424108865892611
14234,rocket,7.507818134018456
14235,ultralightweight,9.117256046452557
14236,mezzo,6.814670953458511
14237,afs,9.117256046452557
14238,dualline,8.424108865892611
14239,amazonia,7.730961685332666
14240,160d7,9.117256046452557
14241,caylo,9.117256046452557
14242,trepses,7.730961685332666
14243,m10150,9.117256046452557
14244,octopus,9.117256046452557
14245,s57,9.117256046452557
14246,ecx,8.424108865892611
14247,35bottles,9.117256046452557
14248,1piecepack,8.018643757784446
14249,modulating,9.117256046452557
14250,multihead,9.117256046452557
14251,miniroller,8.018643757784446
14252,planet,6.409205845350346
14253,verginia,9.117256046452557
14254,berber,8.424108865892611
14255,darknatural,9.117256046452557
14256,4doorflex,8.424108865892611
14257,whitney,8.424108865892611
14258,petite,8.018643757784446
14259,verona,8.424108865892611
14260,35light,7.730961685332666
14261,rg66q,8.424108865892611
14262,72function,9.117256046452557
14263,redgreenblue,8.424108865892611
14264,stephen,8.018643757784446
14265,jones,8.018643757784446
14266,meteorite,9.117256046452557
14267,silky,6.026213593094241
14268,5ton,9.117256046452557
14269,avertx,9.117256046452557
14270,beachcomber,9.117256046452557
14271,tubevacuum,8.424108865892611
14272,35box,9.117256046452557
14273,sandwich,9.117256046452557
14274,bookshelf,7.730961685332666
14275,alaterre,8.424108865892611
14276,groveland,9.117256046452557
14277,drilldrill,8.424108865892611
14278,inswinging,8.424108865892611
14279,jaen,9.117256046452557
14280,ms82,9.117256046452557
14281,joinery,8.424108865892611
14282,sf440,9.117256046452557
14283,durasoft,8.424108865892611
14284,woodcrest,7.171345897397243
14285,cling,8.018643757784446
14286,fruitwood,7.171345897397243
14287,caliwel,8.424108865892611
14288,antimold,8.424108865892611
14289,arboria,9.117256046452557
14290,sandisk,9.117256046452557
14291,16gb,8.424108865892611
14292,cruzer,9.117256046452557
14293,dripline,9.117256046452557
14294,dachshund,9.117256046452557
14295,tenmat,9.117256046452557
14296,gooseneck,6.5523066889910195
14297,canopymount,9.117256046452557
14298,traysdiscontinued,9.117256046452557
14299,ceilingfan,9.117256046452557
14300,piedmont,9.117256046452557
14301,chive,9.117256046452557
14302,flake,7.730961685332666
14303,dynamite,8.424108865892611
14304,4lite,8.424108865892611
14305,racetrack,8.424108865892611
14306,960041a,9.117256046452557
14307,grayblack,8.424108865892611
14308,duracabinet,9.117256046452557
14309,peggy,9.117256046452557
14310,wolf,7.730961685332666
14311,760e3,8.424108865892611
14312,8panels,9.117256046452557
14313,ivorysilver,9.117256046452557
14314,haisa,9.117256046452557
14315,buzzer,9.117256046452557
14316,3100psi,7.0378145047727205
14317,admittance,7.325496577224501
14318,surevent,7.730961685332666
14319,perfectweight,9.117256046452557
14320,dateline,9.117256046452557
14321,oregano,9.117256046452557
14322,posttofloor,9.117256046452557
14323,pointertransfer,9.117256046452557
14324,glittery,8.018643757784446
14325,cases450,9.117256046452557
14326,artist39s,9.117256046452557
14327,willmont,9.117256046452557
14328,carbonate,9.117256046452557
14329,softap,9.117256046452557
14330,750mah24volt,9.117256046452557
14331,stockpot,9.117256046452557
14332,windowmounted,9.117256046452557
14333,15tine,9.117256046452557
14334,cv1,9.117256046452557
14335,saniflo,8.424108865892611
14336,saniaccess3,8.424108865892611
14337,windrush,9.117256046452557
14338,harbour,8.424108865892611
14339,throughtheceiling,9.117256046452557
14340,heaven,9.117256046452557
14341,hangingsuit,9.117256046452557
14342,menlo,8.424108865892611
14343,wavy,8.018643757784446
14344,66count,9.117256046452557
14345,scald,9.117256046452557
14346,sunlite,8.424108865892611
14347,therapy,8.424108865892611
14348,36x,8.424108865892611
14349,perdido,9.117256046452557
14350,appearance,9.117256046452557
